Sum of Adj Close,Sum of Close,Sum of Column1,Year,Quarter,Month,Day,Sum of High,Sum of Low,Sum of Open,Sum of Volume
3585.601563,3628.649902,1802,2022,Qtr 2,April,21,3644,3567.399902,3580,2280996
3569.693115,3612.550049,1803,2022,Qtr 2,April,22,3617,3571.5,3581.100098,1581465
3506.106201,3548.199951,1804,2022,Qtr 2,April,25,3584,3533.100098,3558,1960694
3504.229004,3546.300049,1805,2022,Qtr 2,April,26,3587.899902,3518.149902,3575.149902,1943469
3518.952148,3561.199951,1806,2022,Qtr 2,April,27,3568.449951,3506.300049,3546,1727648
3541.77832,3584.300049,1807,2022,Qtr 2,April,28,3604.399902,3538.050049,3588,1703660
3504.624023,3546.699951,1808,2022,Qtr 2,April,29,3623.25,3536.850098,3597,2051115
3500.375,3542.399902,1809,2022,Qtr 2,May,2,3547.949951,3492.75,3519.899902,1324161
3438.468262,3479.75,1810,2022,Qtr 2,May,4,3545.449951,3465.300049,3538.5,2305825
3471.719238,3513.399902,1811,2022,Qtr 2,May,5,3533,3485.350098,3512.100098,1612262
3391.877686,3432.600098,1812,2022,Qtr 2,May,6,3474.5,3424.5,3459,2010812
3404.229736,3445.100098,1813,2022,Qtr 2,May,9,3456,3346.850098,3398,2481830
3397.955078,3438.75,1814,2022,Qtr 2,May,10,3464.800049,3422,3434,1622685
3371.522217,3412,1815,2022,Qtr 2,May,11,3448.449951,3382.149902,3435,1841769
3368.211914,3408.649902,1816,2022,Qtr 2,May,12,3449.699951,3350.100098,3378,2807195
3374.387451,3414.899902,1817,2022,Qtr 2,May,13,3439.899902,3382.149902,3435,2187823
3336.73999,3376.800049,1818,2022,Qtr 2,May,16,3430,3366.600098,3415,1195813
3410.652588,3451.600098,1819,2022,Qtr 2,May,17,3467,3350.399902,3370,1754076
3407.885498,3448.800049,1820,2022,Qtr 2,May,18,3495,3443.050049,3465,1866781
3223.252197,3261.949951,1821,2022,Qtr 2,May,19,3405,3230,3397,4642963
3253.933838,3293,1822,2022,Qtr 2,May,20,3313.899902,3270.050049,3310,3065125
3282.342773,3321.75,1823,2022,Qtr 2,May,23,3338.899902,3267,3304.800049,2293690
3248.993164,3288,1824,2022,Qtr 2,May,24,3324.850098,3275.600098,3315.149902,1711510
3151.155273,3167.649902,1825,2022,Qtr 2,May,25,3292.850098,3154.050049,3292.850098,3548046
3210.146484,3226.949951,1826,2022,Qtr 2,May,26,3241.5,3180.550049,3191,2813186
3244.317627,3261.300049,1827,2022,Qtr 2,May,27,3278.899902,3229.199951,3253.199951,3103153
3357.674316,3375.25,1828,2022,Qtr 2,May,30,3386.600098,3286.350098,3297,2094624
3346.831299,3364.350098,1829,2022,Qtr 2,May,31,3383.399902,3325,3354.149902,4840965
3337.728516,3355.199951,1830,2022,Qtr 2,June,1,3388,3340.050049,3388,1493835
3405.175537,3423,1831,2022,Qtr 2,June,2,3432,3346.300049,3355,2657939
3422.236084,3440.149902,1832,2022,Qtr 2,June,3,3477.300049,3431.199951,3459.399902,1913622
3413.084229,3430.949951,1833,2022,Qtr 2,June,6,3453,3377.149902,3418,1084210
3345.189697,3362.699951,1834,2022,Qtr 2,June,7,3418.850098,3356,3401.050049,2308256
3386.423828,3404.149902,1835,2022,Qtr 2,June,8,3413.949951,3346.5,3380.149902,2185707
3409.254395,3427.100098,1836,2022,Qtr 2,June,9,3437,3353.100098,3385,1279197
3342.404053,3359.899902,1837,2022,Qtr 2,June,10,3393,3352,3382,1527582
3202.834961,3219.600098,1838,2022,Qtr 2,June,13,3293,3192.449951,3290,3030921
3193.831787,3210.550049,1839,2022,Qtr 2,June,14,3238.899902,3174.699951,3190,2611493
3189.604004,3206.300049,1840,2022,Qtr 2,June,15,3234,3201,3218.5,1404536
3125.638672,3142,1841,2022,Qtr 2,June,16,3244.850098,3133.050049,3240,2032028
3072.815186,3088.899902,1842,2022,Qtr 2,June,17,3118.75,3023.850098,3092,5240434
3096.192871,3112.399902,1843,2022,Qtr 2,June,20,3138.75,3069,3094,1502769
3195.224609,3211.949951,1844,2022,Qtr 2,June,21,3237.75,3125.399902,3130,2964461
3206.167236,3222.949951,1845,2022,Qtr 2,June,22,3250.550049,3183,3199.899902,3336315
3291.570313,3308.800049,1846,2022,Qtr 2,June,23,3318,3222.949951,3222.949951,3692578
3275.952148,3293.100098,1847,2022,Qtr 2,June,24,3345,3277.5,3339,2132118
3297.439453,3314.699951,1848,2022,Qtr 2,June,27,3362.899902,3306.5,3350,2037686
3300.871582,3318.149902,1849,2022,Qtr 2,June,28,3330,3272.600098,3307,1400046
3273.365479,3290.5,1850,2022,Qtr 2,June,29,3333,3271,3271,2133994
3250.087402,3267.100098,1851,2022,Qtr 2,June,30,3310.899902,3255,3272,2719603
3297.837646,3315.100098,1852,2022,Qtr 3,July,1,3333,3252.050049,3260,1502879
3218.204346,3235.050049,1853,2022,Qtr 3,July,4,3317.949951,3225.050049,3312,2622535
3199.552002,3216.300049,1854,2022,Qtr 3,July,5,3272,3206.949951,3255,2170627
3243.770508,3260.75,1855,2022,Qtr 3,July,6,3268.5,3202.25,3218.5,2182144
3270.729492,3287.850098,1856,2022,Qtr 3,July,7,3319.399902,3265.050049,3271,1989921
3248.446045,3265.449951,1857,2022,Qtr 3,July,8,3305,3250,3300,2136916
3097.585938,3113.800049,1858,2022,Qtr 3,July,11,3225,3106,3206.149902,6974600
3068.637207,3084.699951,1859,2022,Qtr 3,July,12,3136.199951,3080.25,3114.899902,3734815
3022.926514,3038.75,1860,2022,Qtr 3,July,13,3110,3035,3104,3863530
2991.009033,2998.75,1861,2022,Qtr 3,July,14,3057,2967,3056,4764908
2986.869873,2994.600098,1862,2022,Qtr 3,July,15,3028.899902,2953,3018.550049,4574806
3055.592041,3063.5,1863,2022,Qtr 3,July,18,3076.949951,3014.300049,3023,3202795
3066.314209,3074.25,1864,2022,Qtr 3,July,19,3078.949951,3030.050049,3030.050049,1865074
3156.630615,3164.800049,1865,2022,Qtr 3,July,20,3171.949951,3098.050049,3107.800049,3402251
3169.098389,3177.300049,1866,2022,Qtr 3,July,21,3184,3144.050049,3167,2420640
3162.814453,3171,1867,2022,Qtr 3,July,22,3197,3143.5,3185,2075886
3158.575439,3166.75,1868,2022,Qtr 3,July,25,3186.449951,3149.100098,3165,1797504
3107.856689,3115.899902,1869,2022,Qtr 3,July,26,3168.899902,3096.5,3164.699951,2639367
3180.618652,3188.850098,1870,2022,Qtr 3,July,27,3194.100098,3110,3115,1389808
3252.083496,3260.5,1871,2022,Qtr 3,July,28,3264,3201.649902,3216,2106333
3293.376465,3301.899902,1872,2022,Qtr 3,July,29,3317.300049,3275,3290,2430257
3290.284668,3298.800049,1873,2022,Qtr 3,August,1,3327,3271,3327,1306913
3283.302734,3291.800049,1874,2022,Qtr 3,August,2,3312.899902,3271.649902,3290,1269114
3330.879639,3339.5,1875,2022,Qtr 3,August,3,3349,3277.050049,3280,2895824
3346.289551,3354.949951,1876,2022,Qtr 3,August,4,3387.899902,3307.350098,3350,2150567
3356.36377,3365.050049,1877,2022,Qtr 3,August,5,3377,3355,3361.199951,1106933
3365.739258,3374.449951,1878,2022,Qtr 3,August,8,3378.899902,3336,3365,1068836
3345.591553,3354.25,1879,2022,Qtr 3,August,10,3385,3335,3385,1878359
3413.665283,3422.5,1880,2022,Qtr 3,August,11,3428.699951,3375.050049,3400,1449248
3392.769531,3401.550049,1881,2022,Qtr 3,August,12,3419,3381.25,3419,1472354
3383.942139,3392.699951,1882,2022,Qtr 3,August,16,3414.850098,3387.5,3411,839942
3392.320557,3401.100098,1883,2022,Qtr 3,August,17,3417.949951,3371.100098,3385.100098,1622326
3372.521729,3381.25,1884,2022,Qtr 3,August,18,3392,3362,3390,1430659
3377.010254,3385.75,1885,2022,Qtr 3,August,19,3421.5,3371.25,3387,1398410
3345.890869,3354.550049,1886,2022,Qtr 3,August,22,3384.100098,3347.399902,3365,1536532
3276.121338,3284.600098,1887,2022,Qtr 3,August,23,3341.899902,3270,3319.949951,1849256
3246.946777,3255.350098,1888,2022,Qtr 3,August,24,3308,3250.199951,3292,1691923
3209.892578,3218.199951,1889,2022,Qtr 3,August,25,3278.149902,3214.75,3276,1946930
3213.882324,3222.199951,1890,2022,Qtr 3,August,26,3257,3216.800049,3234.300049,1457962
3124.463867,3132.550049,1891,2022,Qtr 3,August,29,3142.699951,3081,3125,2539173
3202.86084,3211.149902,1892,2022,Qtr 3,August,30,3226.5,3142.100098,3155,3431525
3123.615967,3131.699951,1893,2022,Qtr 3,September,1,3190,3121,3190,3546935
3122.319336,3130.399902,1894,2022,Qtr 3,September,2,3163,3120.300049,3163,2052900
3125.311523,3133.399902,1895,2022,Qtr 3,September,5,3147.949951,3112.25,3123.649902,2147912
3118.978027,3127.050049,1896,2022,Qtr 3,September,6,3140.850098,3106.350098,3135.5,1936453
3141.469971,3149.600098,1897,2022,Qtr 3,September,7,3161.899902,3102,3102,1291534
3161.468018,3169.649902,1898,2022,Qtr 3,September,8,3183.5,3160.100098,3170,1346113
3209.343994,3217.649902,1899,2022,Qtr 3,September,9,3233.5,3168.5,3195,1561185
3234.578857,3242.949951,1900,2022,Qtr 3,September,12,3269.800049,3225,3239.899902,1785928
3221.013916,3229.350098,1901,2022,Qtr 3,September,13,3263.449951,3225,3263.449951,1972678
3112.344971,3120.399902,1902,2022,Qtr 3,September,14,3141.399902,3113.800049,3135,5090269
3096.33667,3104.350098,1903,2022,Qtr 3,September,15,3137.75,3100,3130,2138023
3000.93335,3008.699951,1904,2022,Qtr 3,September,16,3094.350098,3000,3076,5322221
3020.981689,3028.800049,1905,2022,Qtr 3,September,19,3042,2987.800049,3036,2072220
3032.451904,3040.300049,1906,2022,Qtr 3,September,20,3079.949951,3030,3050,1544295
2993.452881,3001.199951,1907,2022,Qtr 3,September,21,3041.399902,2998.149902,3028,2253818
2999.636719,3007.399902,1908,2022,Qtr 3,September,22,3029.949951,2979.300049,2990,2017983
2974.352295,2982.050049,1909,2022,Qtr 3,September,23,3022.5,2979,3004,2652374
2986.670166,2994.399902,1910,2022,Qtr 3,September,26,3025.850098,2926.100098,2959.850098,2925489
3009.660889,3017.449951,1911,2022,Qtr 3,September,27,3025,2976,3009.399902,2227447
3027.813721,3035.649902,1912,2022,Qtr 3,September,28,3049.949951,2980,2980,2739767
2989.562988,2997.300049,1913,2022,Qtr 3,September,29,3055.850098,2990,3054,2493902
2996.794189,3004.550049,1914,2022,Qtr 3,September,30,3019.699951,2950.100098,2990.850098,2817353
